ID,description
1746,Bakersfield
1747,Jacksonville
1748,Glendale
1749,London
1750,Huntsville
1751,Los Angeles
1752,Bucharest
1753,Laredo
1754,Saint Paul
1755,Worcester
1756,Honolulu
1757,Bakersfield
1758,Boston
1759,Innsbruck
1760,Bucharest
1761,Lyon
1762,Sacramento
1763,New York
1764,Fayetteville
1765,Portland
1766,Arlington
1767,Toledo
1768,Tallahassee
1769,Zurich
1770,Atlanta
1771,Oakland
1772,Hollywood
1773,London
1774,San Antonio
1775,Dallas
1776,Charlotte
1777,Saint Paul
1778,Oklahoma City
1779,Boston
1780,Nashville
1781,Philadelphia
1782,Oklahoma City
1783,Valetta
1784,Moreno Valley
1785,Bridgeport
1786,Anaheim
1787,Bridgeport
1788,St. Louis
1789,Lakewood
1790,Murfreesboro
1791,Zurich
1792,Moreno Valley
1793,Otawa
1794,Honolulu
1795,Salem
1796,Rome
1797,Springfield
1798,Rochester
1799,Dallas
1800,Cincinnati
1801,Quebec
1802,Atlanta
1803,Chicago
1804,Lakewood
1805,Albuquerque
1806,Moreno Valley
1807,Lancaster
1808,Seattle
1809,Venice
1810,Bridgeport
1811,Garland
1812,Scottsdale
1813,Quebec
1814,Huntsville
1815,Fort Lauderdale
1816,Atlanta
1817,Memphis
1818,Richmond
1819,Springfield
1820,Kansas City
1821,Lancaster
1822,Colorado Springs
1823,San Jose
1824,Glendale
1825,Denver
1826,Fullerton
1827,Escondido
1828,Milano
1829,Scottsdale
1830,Salt Lake City
1831,Milano
1832,Valetta
1833,Lakewood
1834,Chicago
1835,St. Louis
1836,Seattle
1837,Lisbon
1838,Rome
1839,Rome
1840,Honolulu
1841,Quebec
1842,Escondido
1843,Zurich
1844,Albuquerque
1845,Albuquerque
1846,Houston
1847,Prague
1848,Jacksonville
1849,Houston
1850,Cincinnati
1851,Arlington
1852,Tallahassee
1853,Houston
1854,Indianapolis
1855,Salt Lake City
1856,Albuquerque
1857,Bakersfield
1858,Bridgeport
1859,Cincinnati
1860,Arlington
1861,Madison
1862,Henderson
1863,Santa Ana
1864,Detroit
1865,Richmond
1866,Honolulu
1867,Oakland
1868,Rome
1869,Anaheim
1870,Jacksonville
1871,Chicago
1872,Los Angeles
1873,Fremont
1874,Rome
1875,Rochester
1876,Long Beach
1877,Springfield
1878,Paris
1879,Lancaster
1880,London
1881,Boston
1882,Murfreesboro
1883,Los Angeles
1884,Philadelphia
1885,Detroit
1886,Albuquerque
1887,Dallas
1888,Berna
1889,Seattle
1890,Ontario
1891,Arlington
1892,London
1893,Baltimore
1894,Memphis
1895,Springfield
1896,El Paso
1897,Atlanta
1898,Oklahoma City
1899,Wien
1900,Washington
1901,Wien
1902,Albuquerque
1903,Denver
1904,Hollywood
1905,Innsbruck
1906,New Orleans
1907,Bridgeport
1908,Salem
1909,Innsbruck
1910,Colorado Springs
1911,Baltimore
1912,Charlotte
1913,Milwaukee
1914,Minneapolis
1915,Wien
1916,Venice
1917,Madrid
1918,Charlotte
1919,Bucharest
1920,Amarillo
1921,Jersey City
1922,Arlington
1923,Richmond
1924,Tulsa
1925,Atlanta
1926,Bakersfield
1927,Huntsville
1928,Seattle
1929,Salt Lake City
1930,Nashville
1931,Portland
1932,Charlotte
1933,Stockton
1934,Escondido
1935,Washington
1936,Hollywood
1937,Seattle
1938,Prague
1939,Anaheim
1940,St. Louis
1941,Worcester
1942,Valetta
1943,Kansas City
1944,Saint Paul
1945,Escondido
1946,Zurich
1947,Minneapolis
1948,Miami
1949,Kansas City
1950,Madison
1951,Milano
1952,Worcester
1953,Oklahoma City
1954,Henderson
1955,Ontario
1956,Santa Ana
1957,Wien
1958,Saint Paul
1959,Milano
1960,Denver
1961,Lancaster
1962,Tallahassee
1963,Henderson
1964,Huntsville
1965,Venice
1966,Lakewood
1967,Baltimore
1968,Prague
1969,Lisbon
1970,Fayetteville
1971,Worcester
1972,Bridgeport
1973,St. Louis
1974,Otawa
1975,San Francisco
1976,Detroit
1977,Wien
1978,Omaha
1979,Arlington
1980,Richmond
1981,Moreno Valley
1982,Madison
1983,Laredo
1984,Fremont
1985,Hayward
1986,Jersey City
1987,Valetta
1988,Hollywood
1989,Boston
1990,Rome
1991,Charlotte
1992,Colorado Springs
1993,Memphis
1994,Madison
1995,Otawa
1996,Garland
1997,Tallahassee
1998,Tallahassee
1999,Dallas
2000,Valetta
2001,Tulsa
2002,Columbus
2003,Indianapolis
2004,Henderson
2005,New York
2006,Detroit
2007,Tallahassee
2008,Hayward
2009,Houston
2010,Salem
2011,Los Angeles
2012,Atlanta
2013,Long Beach
2014,Minneapolis
2015,Madrid
2016,Fort Lauderdale
2017,Salt Lake City
2018,Atlanta
2019,Salt Lake City
2020,Otawa
2021,Madison
2022,San Antonio
2023,Rome
2024,Milano
2025,Richmond
2026,Baltimore
2027,San Jose
2028,Portland
2029,Bucharest
2030,Fayetteville
2031,Omaha
2032,Santa Ana
2033,Charlotte
2034,San Bernardino
2035,Columbus
2036,Richmond
2037,Tokyo
2038,Lincoln
2039,Los Angeles
2040,Norfolk
2041,Norfolk
2042,Scottsdale
2043,Salem
2044,Norfolk
2045,Baltimore
2046,Springfield
2047,Berna
2048,Berlin
2049,Toledo
2050,Omaha
2051,Rochester
2052,Colorado Springs
2053,Laredo
2054,Amarillo
2055,Amarillo
2056,Prague
2057,Fayetteville
2058,Amarillo
2059,Norfolk
2060,Bakersfield
2061,Berna
2062,Berna
2063,Hayward
2064,Otawa
2065,Irving
2066,Amarillo
2067,Scottsdale
2068,Madison
2069,Prague
2070,Innsbruck
2071,Bakersfield
2072,Wien
2073,Jacksonville
2074,Henderson
2075,Cincinnati
2076,El Paso
2077,Scottsdale
2078,Tulsa
2079,Pittsburgh
2080,Los Angeles
2081,Zurich
2082,Chicago
2083,Prague
2084,Indianapolis
2085,El Paso
2086,Santa Ana
2087,Anaheim
2088,Norfolk
2089,Charlotte
2090,Philadelphia
2091,Ontario
2092,Bakersfield
2093,Ontario
2094,Fremont
2095,Rome
2096,Rome
2097,Jacksonville
2098,Rome
2099,Nashville
2100,San Bernardino
2101,Glendale
2102,Norfolk
2103,Laredo
2104,Detroit
2105,Madison
2106,Henderson
2107,Quebec
2108,Tokyo
2109,Albuquerque
2110,Lincoln
2111,Richmond
2112,Rome
2113,Memphis
2114,Innsbruck
2115,Prague
2116,Las Vegas
2117,Oakland
2118,Madrid
2119,Hayward
2120,El Paso
2121,Washington
2122,Columbus
2123,Tulsa
2124,El Paso
2125,Bellevue
2126,Bucharest
2127,Hollywood
2128,Fort Lauderdale
2129,Columbus
2130,Rochester
2131,Stockton
2132,Lincoln
2133,Innsbruck
2134,Portland
2135,Honolulu
2136,London
2137,Nashville
2138,Honolulu
2139,Las Vegas
2140,Moreno Valley
2141,Colorado Springs
2142,Worcester
2143,Houston
2144,Lakewood
2145,Oakland
2146,San Diego
2147,Detroit
2148,Glendale
2149,Honolulu
2150,Omaha
2151,Portland
2152,Madrid
2153,Reno
2154,Indianapolis
2155,New Orleans
2156,Innsbruck
2157,Springfield
2158,Garland
2159,Pittsburgh
2160,Madison
2161,Denver
2162,Lakewood
2163,Indianapolis
2164,Lisbon
2165,Amarillo
2166,Salt Lake City
2167,Escondido
2168,Springfield
2169,Zurich
2170,Seattle
2171,Sacramento
2172,San Antonio
2173,Louisville
2174,Fayetteville
2175,Bakersfield
2176,Prague
2177,Detroit
2178,Phoenix
2179,Paris
2180,Columbus
2181,Richmond
2182,Richmond
2183,Jersey City
2184,Milwaukee
2185,Seattle
2186,Los Angeles
2187,Minneapolis
2188,Baltimore
2189,Garland
2190,Bridgeport
2191,Venice
2192,Lyon
2193,Boston
2194,Milano
2195,Columbus
2196,Berlin
2197,Denver
2198,Los Angeles
2199,Huntsville
2200,Saint Paul
2201,Arlington
2202,Springfield
2203,Chicago
2204,Murfreesboro
2205,Berlin
2206,Lyon
2207,Las Vegas
2208,Bridgeport
2209,Long Beach
2210,Santa Ana
2211,San Jose
2212,Moreno Valley
2213,Stockton
2214,Ontario
2215,Washington
2216,Bucharest
2217,Anaheim
2218,Valetta
2219,Sacramento
2220,Boston
2221,Jacksonville
2222,Chicago
2223,Henderson
2224,Otawa
2225,Louisville
2226,Dallas
2227,Saint Paul
2228,Charlotte
2229,Orlando
2230,Rochester
2231,Columbus
2232,Salt Lake City
2233,Prague
2234,Scottsdale
2235,Minneapolis
2236,Cincinnati
2237,Irving
2238,Cincinnati
2239,Henderson
2240,Zurich
2241,Houston
2242,Otawa
2243,Madison
2244,Atlanta
2245,Memphis
2246,Rochester
2247,New York
2248,Fort Lauderdale
2249,Laredo
2250,Columbus
2251,Escondido
2252,Los Angeles
2253,Fayetteville
2254,Cincinnati
2255,Portland
2256,Colorado Springs
2257,Garland
2258,Colorado Springs
2259,Bakersfield
2260,Tallahassee
2261,Springfield
2262,Tokyo
2263,Paris
2264,Denver
2265,Rochester
2266,Escondido
2267,Quebec
2268,Rome
2269,Prague
2270,Saint Paul
2271,Long Beach
2272,New York
2273,Tallahassee
2274,Nashville
2275,Miami
2276,Ontario
2277,Lyon
2278,Anaheim
2279,Indianapolis
2280,Salem
2281,Los Angeles
2282,Orlando
2283,Moreno Valley
2284,San Bernardino
2285,New York
2286,Philadelphia
2287,Tokyo
2288,Lisbon
2289,Moreno Valley
2290,San Diego
2291,Indianapolis
2292,El Paso
2293,Anaheim
2294,San Bernardino
2295,Huntsville
2296,Reno
2297,Oklahoma City
2298,Long Beach
2299,Nashville
2300,Norfolk
2301,Rochester
2302,Seattle
2303,San Jose
2304,Worcester
2305,Tallahassee
2306,Madrid
2307,Orlando
2308,Houston
2309,Tallahassee
2310,Moreno Valley
2311,Jacksonville
2312,Irving
2313,Minneapolis
2314,Lakewood
2315,New Orleans
2316,Las Vegas
2317,Garland
2318,Washington
2319,Innsbruck
2320,Washington
2321,Innsbruck
2322,Hollywood
2323,Colorado Springs
2324,Paris
2325,Bellevue
2326,Berna
2327,Tallahassee
2328,Springfield
2329,Madrid
2330,Los Angeles
2331,Omaha
2332,Pittsburgh
2333,Nashville
2334,Orlando
2335,Tokyo
2336,San Francisco
2337,Wien
2338,Laredo
2339,Scottsdale
2340,Murfreesboro
2341,Valetta
2342,Escondido
2343,Moreno Valley
2344,Quebec
2345,Santa Ana
2346,Jacksonville
2347,New Orleans
2348,Prague
2349,Nashville
2350,Fullerton
2351,Louisville
2352,Rochester
2353,Toledo
2354,Bucharest
2355,Los Angeles
2356,Kansas City
2357,Saint Paul
2358,Albuquerque
2359,Louisville
2360,Portland
2361,Salt Lake City
2362,Milwaukee
2363,Seattle
2364,New Orleans
2365,Rochester
2366,Ontario
2367,San Francisco
2368,El Paso
2369,Glendale
2370,Paris
2371,New York
2372,Henderson
2373,Prague
2374,Reno
2375,Berlin
2376,Fullerton
2377,Salem
2378,Colorado Springs
2379,San Jose
2380,San Jose
2381,Berlin
2382,New Orleans
2383,Stockton
2384,Springfield
2385,Nashville
2386,London
2387,Saint Paul
2388,Nashville
2389,Cincinnati
2390,Glendale
2391,Jacksonville
2392,Detroit
2393,Moreno Valley
2394,Moreno Valley
2395,Louisville
2396,London
2397,Berlin
2398,Boston
2399,San Antonio
2400,Oakland
2401,Valetta
2402,Sacramento
2403,New York
2404,Fort Lauderdale
2405,Wien
2406,Garland
2407,Miami
2408,London
2409,Ontario
2410,Jacksonville
2411,Norfolk
2412,San Antonio
2413,Hayward
2414,Lisbon
2415,Charlotte
2416,Omaha
2417,Charlotte
2418,Venice
2419,Salem
2420,Hayward
2421,Chicago
2422,Tokyo
2423,Richmond
2424,Quebec
2425,Valetta
2426,Wien
2427,London
2428,Hollywood
2429,Garland
2430,New Orleans
2431,Lincoln
2432,Lyon
2433,Las Vegas
2434,Pittsburgh
2435,Hollywood
2436,Jersey City
2437,Fremont
2438,Hollywood
2439,Seattle
2440,Lyon
2441,Huntsville
2442,Albuquerque
2443,Salem
2444,Venice
2445,San Bernardino
2446,Fullerton
2447,Lisbon
2448,Cincinnati
2449,Portland
2450,San Bernardino
2451,Miami
2452,Fullerton
2453,Hollywood
2454,Bucharest
2455,Albuquerque
2456,San Francisco
2457,Atlanta
2458,New York
2459,Cincinnati
2460,Bucharest
2461,Charlotte
2462,Orlando
2463,Ontario
2464,Tulsa
2465,Reno
2466,Las Vegas
2467,Detroit
2468,Fort Lauderdale
2469,Tokyo
2470,Irving
2471,Huntsville
2472,Huntsville
2473,Worcester
2474,Boston
2475,Honolulu
2476,Arlington
2477,Hayward
2478,Boston
2479,Richmond
2480,Miami
2481,Milwaukee
2482,Bridgeport
2483,Bellevue
2484,Berna
2485,Ontario
2486,Bakersfield
2487,Milwaukee
2488,Las Vegas
2489,Orlando
2490,Anaheim
2491,Moreno Valley
2492,Los Angeles
2493,Memphis
2494,Seattle
2495,Bakersfield
2496,Orlando
2497,Fort Lauderdale
2498,Pittsburgh
2499,Salem
2500,Honolulu
2501,Stockton
2502,El Paso
2503,Pittsburgh
2504,Richmond
2505,Charlotte
2506,Murfreesboro
2507,London
2508,Colorado Springs
2509,Salt Lake City
2510,Fullerton
2511,Tulsa
2512,Garland
2513,Moreno Valley
2514,Tallahassee
2515,Las Vegas
2516,Arlington
2517,Garland
2518,Dallas
2519,Orlando
2520,Anaheim
2521,Amarillo
2522,Lakewood
2523,Phoenix
2524,Louisville
2525,Charlotte
2526,Kansas City
2527,Phoenix
2528,Boston
2529,Stockton
2530,Springfield
2531,Henderson
2532,Henderson
2533,Norfolk
2534,Memphis
2535,Minneapolis
2536,Denver
2537,Las Vegas
2538,Lyon
2539,Murfreesboro
2540,San Diego
2541,Reno
2542,Jersey City
2543,Philadelphia
2544,Atlanta
2545,Ontario
2546,Orlando
2547,Hollywood
2548,Hollywood
2549,Valetta
2550,Portland
2551,Laredo
2552,Milano
2553,Salem
2554,Lancaster
2555,Fullerton
2556,Innsbruck
2557,Boston
2558,Arlington
2559,Innsbruck
2560,Cincinnati
2561,Detroit
2562,Laredo
2563,Irving
2564,Pittsburgh
2565,Portland
2566,Louisville
2567,Washington
2568,Milano
2569,Amarillo
2570,Hayward
2571,St. Louis
2572,Escondido
2573,Stockton
2574,New York
2575,Berlin
2576,Pittsburgh
2577,Quebec
2578,Laredo
2579,Minneapolis
2580,Miami
2581,Boston
2582,Otawa
2583,San Antonio
2584,Escondido
2585,Memphis
2586,Dallas
2587,New York
2588,San Francisco
2589,Garland
2590,Bakersfield
2591,Huntsville
2592,Otawa
2593,Jacksonville
2594,Baltimore
2595,Reno
2596,Tulsa
2597,Scottsdale
2598,Paris
2599,Phoenix
2600,Sacramento
2601,Denver
2602,Atlanta
2603,Tokyo
2604,Scottsdale
2605,Rome
2606,El Paso
2607,Seattle
2608,Washington
2609,Oakland
2610,Tallahassee
2611,Salem
2612,Tokyo
2613,Huntsville
2614,Colorado Springs
2615,Oklahoma City
2616,Richmond
2617,Seattle
2618,London
2619,Indianapolis
2620,Rochester
2621,Murfreesboro
2622,Fullerton
2623,Rochester
2624,Detroit
2625,El Paso
2626,Columbus
2627,Murfreesboro
2628,Washington
2629,Rochester
2630,San Francisco
2631,Bakersfield
2632,Portland
2633,Atlanta
2634,Pittsburgh
2635,St. Louis
2636,Reno
2637,Bridgeport
2638,Albuquerque
2639,Houston
2640,Seattle
2641,Arlington
2642,Worcester
2643,Sacramento
2644,Lisbon
2645,Philadelphia
2646,Honolulu
2647,Jacksonville
2648,Bucharest
2649,Garland
2650,San Diego
2651,Laredo
2652,Boston
2653,Prague
2654,Chicago
2655,Fort Lauderdale
2656,Rochester
2657,St. Louis
2658,Kansas City
2659,Otawa
2660,Charlotte
2661,Seattle
2662,Lincoln
2663,Fort Lauderdale
2664,Minneapolis
2665,Paris
2666,San Jose
2667,New Orleans
2668,Innsbruck
2669,Madison
2670,Santa Ana
2671,Oklahoma City
2672,Denver
2673,Anaheim
2674,Wien
2675,Charlotte
2676,Venice
2677,Garland
2678,Laredo
2679,Norfolk
2680,Hollywood
2681,Glendale
2682,Murfreesboro
2683,Lisbon
2684,Fremont
2685,Rochester
2686,El Paso
2687,Ontario
2688,Lyon
2689,Tulsa
2690,Stockton
2691,Louisville
2692,Berna
2693,Rome
2694,Glendale
2695,Quebec
2696,Boston
2697,Indianapolis
2698,Washington
2699,Glendale
2700,Orlando
2701,San Francisco
2702,Rome
2703,Murfreesboro
2704,Atlanta
2705,Lincoln
2706,Milwaukee
2707,Scottsdale
2708,Pittsburgh
2709,San Diego
2710,Rochester
2711,Honolulu
2712,Fort Lauderdale
2713,Albuquerque
2714,Oakland
2715,Toledo
2716,Detroit
2717,Lisbon
2718,Oklahoma City
2719,Richmond
2720,Garland
2721,Nashville
2722,Rome
2723,Otawa
2724,San Francisco
2725,London
2726,Wien
2727,Anaheim
2728,Colorado Springs
2729,Lincoln
2730,Reno
2731,Oklahoma City
2732,Norfolk
2733,Long Beach
2734,Oklahoma City
2735,Fremont
2736,St. Louis
2737,Quebec
2738,Murfreesboro
2739,Worcester
2740,Richmond
2741,Garland
2742,San Jose
2743,Miami
2744,San Francisco
2745,Albuquerque
2746,Escondido
2747,Albuquerque
2748,Hayward
2749,Moreno Valley
2750,Bellevue
2751,Paris
2752,Huntsville
2753,Laredo
2754,Tulsa
2755,Denver
2756,Glendale
2757,Glendale
2758,Bellevue
2759,Henderson
2760,Bucharest
2761,Louisville
2762,San Antonio
2763,Dallas
2764,Detroit
2765,Phoenix
2766,Charlotte
2767,Baltimore
2768,Reno
2769,Ontario
2770,Colorado Springs
2771,Glendale
2772,Oklahoma City
2773,Huntsville
2774,Bucharest
2775,Bucharest
2776,Charlotte
2777,Fayetteville
2778,Long Beach
2779,Fort Lauderdale
2780,Bakersfield
2781,Glendale
2782,Baltimore
2783,Lisbon
2784,Honolulu
2785,Rome
2786,Scottsdale
2787,Baltimore
2788,Santa Ana
2789,Seattle
2790,Baltimore
2791,Madison
2792,Detroit
2793,San Jose
2794,Scottsdale
2795,Prague
2796,Milano
2797,Houston
2798,Columbus
2799,Phoenix
2800,St. Louis
2801,Chicago
2802,Oklahoma City
2803,Prague
2804,Norfolk
2805,Washington
2806,Phoenix
2807,Bucharest
2808,Laredo
2809,Tulsa
2810,Albuquerque
2811,Houston
2812,Atlanta
2813,Lisbon
2814,Milwaukee
2815,Bellevue
2816,Lancaster
2817,Colorado Springs
2818,Moreno Valley
2819,Washington
2820,Bakersfield
2821,Stockton
2822,Lyon
2823,Minneapolis
2824,Tallahassee
2825,Nashville
2826,Bucharest
2827,Salt Lake City
2828,Zurich
2829,Memphis
2830,Oklahoma City
2831,Bellevue
2832,Orlando
2833,Sacramento
2834,Glendale
2835,Lancaster
2836,Washington
2837,Lincoln
2838,Lincoln
2839,Omaha
2840,Detroit
2841,Scottsdale
2842,Fremont
2843,Jersey City
2844,Denver
2845,Milwaukee
2846,Las Vegas
2847,Portland
2848,San Francisco
2849,Louisville
2850,Henderson
2851,Oakland
2852,Quebec
2853,Tallahassee
2854,Worcester
2855,Paris
2856,Orlando
2857,Laredo
2858,Orlando
2859,Irving
2860,Long Beach
2861,Omaha
2862,Bridgeport
2863,Charlotte
2864,Milwaukee
2865,Wien
2866,Garland
2867,Glendale
2868,Rochester
2869,Louisville
2870,Detroit
2871,Omaha
2872,Los Angeles
2873,Paris
2874,Chicago
2875,Murfreesboro
2876,Milano
2877,Jacksonville
2878,Kansas City
2879,Jersey City
2880,Minneapolis
2881,Laredo
2882,Moreno Valley
2883,Huntsville
2884,Fort Lauderdale
2885,Baltimore
2886,Richmond
2887,Rochester
2888,Ontario
2889,Bridgeport
2890,Richmond
2891,Richmond
2892,Saint Paul
2893,London
2894,Salem
2895,Tallahassee
2896,Huntsville
2897,Oakland
2898,Boston
2899,Toledo
2900,Los Angeles
2901,Fort Lauderdale
2902,Fremont
2903,Venice
2904,Worcester
2905,Omaha
2906,Norfolk
2907,Portland
2908,Santa Ana
2909,Wien
2910,Pittsburgh
2911,Otawa
2912,Las Vegas
2913,Albuquerque
2914,Long Beach
2915,Bellevue
2916,Hayward
2917,Cincinnati
2918,Colorado Springs
2919,Salem
2920,New York
2921,Salt Lake City
2922,Houston
2923,New Orleans
2924,Arlington
2925,Pittsburgh
2926,Las Vegas
2927,San Francisco
2928,Venice
2929,Boston
2930,Scottsdale
2931,Colorado Springs
2932,San Diego
2933,Stockton
2934,Oklahoma City
2935,Kansas City
2936,New Orleans
2937,Baltimore
2938,Zurich
2939,Worcester
2940,Portland
2941,Long Beach
2942,San Jose
2943,Lisbon
2944,Las Vegas
2945,Miami
2946,Paris
2947,London
2948,Lincoln
2949,Fayetteville
2950,Miami
2951,Boston
2952,Charlotte
2953,Hollywood
2954,Paris
2955,Fremont
2956,London
2957,Bakersfield
2958,Phoenix
2959,Honolulu
2960,Saint Paul
2961,Lancaster
2962,Lakewood
2963,Scottsdale
2964,Madison
2965,Berlin
2966,Denver
2967,Detroit
2968,Oakland
2969,Henderson
2970,Fremont
2971,Lyon
2972,Seattle
2973,Boston
2974,Valetta
2975,Omaha
2976,Reno
2977,Los Angeles
2978,Worcester
2979,San Antonio
2980,Oklahoma City
2981,Saint Paul
2982,St. Louis
2983,El Paso
2984,Moreno Valley
2985,London
2986,San Bernardino
2987,Worcester
2988,Huntsville
2989,El Paso
2990,Portland
2991,Indianapolis
2992,Henderson
2993,Orlando
2994,Hollywood
2995,Boston
2996,Orlando
2997,San Antonio
2998,San Diego
2999,Lincoln
3000,Nashville
3001,Long Beach
3002,Phoenix
3003,Charlotte
3004,Berna
3005,Indianapolis
3006,Glendale
3007,Reno
3008,Worcester
3009,Anaheim
3010,Charlotte
3011,Dallas
3012,Rome
3013,Philadelphia
3014,London
3015,Bucharest
3016,St. Louis
3017,Hollywood
3018,Portland
3019,Bakersfield
3020,Lincoln
3021,Worcester
3022,Charlotte
3023,Hayward
3024,Garland
3025,Rochester
3026,Honolulu
3027,Berlin
3028,Salem
3029,Rochester
3030,Salt Lake City
3031,New York
3032,Paris
3033,Murfreesboro
3034,Atlanta
3035,Laredo
3036,Charlotte
3037,Madrid
3038,Berna
3039,Nashville
3040,Tulsa
3041,Denver
3042,Bucharest
3043,Nashville
3044,Las Vegas
3045,Rochester
3046,Berlin
3047,Memphis
3048,Ontario
3049,Hollywood
3050,New York
3051,Madison
3052,Norfolk
3053,Orlando
3054,Quebec
3055,Los Angeles
3056,Louisville
3057,San Bernardino
3058,Fremont
3059,Jersey City
3060,Tulsa
3061,Charlotte
3062,Chicago
3063,Madrid
3064,Oklahoma City
3065,Lyon
3066,Orlando
3067,Quebec
3068,Seattle
3069,Boston
3070,Ontario
3071,Charlotte
3072,Tulsa
3073,Oklahoma City
3074,Tulsa
3075,New York
3076,Worcester
3077,Columbus
3078,Detroit
3079,Salt Lake City
3080,Tallahassee
3081,Dallas
3082,Glendale
3083,Jersey City
3084,Escondido
3085,Dallas
3086,Charlotte
3087,Cincinnati
3088,Oklahoma City
3089,Houston
3090,Moreno Valley
3091,Wien
3092,Houston
3093,Rochester
3094,Jacksonville
3095,Anaheim
3096,Sacramento
3097,Columbus
3098,San Antonio
3099,Venice
3100,Los Angeles
3101,New York
3102,Honolulu
3103,Philadelphia
3104,Berlin
3105,Hollywood
3106,Charlotte
3107,Orlando
3108,Berlin
3109,Bakersfield
3110,Bellevue
3111,Hayward
3112,Quebec
3113,Murfreesboro
3114,Norfolk
3115,New York
3116,Toledo
3117,Innsbruck
3118,Salt Lake City
3119,Lakewood
3120,Bakersfield
3121,Los Angeles
3122,Atlanta
3123,Columbus
3124,Miami
3125,Lyon
3126,Bellevue
3127,San Francisco
3128,Prague
3129,Huntsville
3130,Innsbruck
3131,Norfolk
3132,Baltimore
3133,New York
3134,London
3135,London
3136,Moreno Valley
3137,Las Vegas
3138,Long Beach
3139,St. Louis
3140,Cincinnati
3141,Miami
3142,Hayward
3143,Valetta
3144,Columbus
3145,Amarillo
3146,Lincoln
3147,Innsbruck
3148,Albuquerque
3149,Lakewood
3150,Rome
3151,Springfield
3152,Atlanta
3153,Amarillo
3154,San Bernardino
3155,Bucharest
3156,Valetta
3157,Escondido
3158,Valetta
3159,New York
3160,Hayward
3161,Omaha
3162,Cincinnati
3163,Norfolk
3164,San Bernardino
3165,Paris
3166,Lisbon
3167,Salt Lake City
3168,Denver
3169,Columbus
3170,Denver
3171,Stockton
3172,New York
3173,San Antonio
3174,Richmond
3175,Bridgeport
3176,Charlotte
3177,Toledo
3178,Bucharest
3179,Murfreesboro
3180,Fullerton
3181,Huntsville
3182,Denver
3183,Philadelphia
3184,San Jose
3185,Hayward
3186,Chicago
3187,San Bernardino
3188,Tokyo
3189,Madrid
3190,Las Vegas
3191,Orlando
3192,San Diego
3193,Indianapolis
3194,Chicago
3195,Richmond
3196,Cincinnati
3197,Glendale
3198,Tulsa
3199,Springfield
3200,Charlotte
3201,Venice
3202,Toledo
3203,Anaheim
3204,Cincinnati
3205,Louisville
3206,Murfreesboro
3207,Pittsburgh
3208,Santa Ana
3209,Kansas City
3210,Fayetteville
3211,Nashville
3212,Garland
3213,Honolulu
3214,Amarillo
3215,Honolulu
3216,Louisville
3217,San Bernardino
3218,Worcester
3219,Tokyo
3220,Oakland
3221,Bellevue
3222,Wien
3223,Houston
3224,Fremont
3225,Pittsburgh
3226,Omaha
3227,Orlando
3228,Washington
3229,Bucharest
3230,Charlotte
3231,Ontario
3232,New Orleans
3233,Worcester
3234,Saint Paul
3235,Lyon
3236,Glendale
3237,Murfreesboro
3238,Denver
3239,Hollywood
3240,Garland
3241,Santa Ana
3242,Fayetteville
3243,Detroit
3244,Nashville
3245,Bridgeport
3246,Bellevue
3247,Irving
3248,Atlanta
3249,Saint Paul
3250,Prague
3251,Philadelphia
3252,Arlington
3253,Oklahoma City
3254,Reno
3255,Moreno Valley
3256,El Paso
3257,Long Beach
3258,Hollywood
3259,Milwaukee
3260,Detroit
3261,Lincoln
3262,Seattle
3263,Baltimore
3264,Escondido
3265,Bucharest
3266,Colorado Springs
3267,Cincinnati
3268,Garland
3269,Huntsville
3270,Lincoln
3271,New York
3272,Reno
3273,Saint Paul
3274,Prague
3275,Charlotte
3276,Toledo
3277,Albuquerque
3278,Berna
3279,Norfolk
3280,Murfreesboro
3281,New York
3282,Las Vegas
3283,Los Angeles
3284,Jersey City
3285,Wien
3286,Hayward
3287,Milwaukee
3288,San Bernardino
3289,Detroit
3290,Fort Lauderdale
3291,Atlanta
3292,New Orleans
3293,Salt Lake City
3294,Fort Lauderdale
3295,Jersey City
3296,Louisville
3297,Tallahassee
3298,Omaha
3299,Washington
3300,Lakewood
3301,Berna
3302,Seattle
3303,Omaha
3304,New Orleans
3305,Detroit
3306,Richmond
3307,Phoenix
3308,Houston
3309,Santa Ana
3310,Sacramento
3311,Sacramento
3312,El Paso
3313,Lyon
3314,Murfreesboro
3315,Venice
3316,Ontario
3317,Dallas
3318,Tulsa
3319,Salem
3320,Laredo
3321,Prague
3322,Philadelphia
3323,Miami
3324,Baltimore
3325,Tulsa
3326,Seattle
3327,Columbus
3328,Miami
3329,Atlanta
3330,Atlanta
3331,Hayward
3332,Sacramento
3333,Henderson
3334,Bakersfield
3335,Ontario
3336,Rome
3337,Valetta
3338,Rochester
3339,Valetta
3340,New York
3341,Denver
3342,Arlington
3343,Fayetteville
3344,Paris
3345,Madison
3346,Anaheim
3347,Murfreesboro
3348,Saint Paul
3349,Rochester
3350,Bellevue
3351,Colorado Springs
3352,Los Angeles
3353,Minneapolis
3354,Denver
3355,Fort Lauderdale
3356,Worcester
3357,Berlin
3358,Jacksonville
3359,Bucharest
3360,Chicago
3361,San Diego
3362,Albuquerque
3363,Arlington
3364,Garland
3365,Detroit
3366,Bucharest
3367,Moreno Valley
3368,Berlin
3369,Indianapolis
3370,Louisville
3371,Phoenix
3372,Miami
